completion_id;user_id;course_id;completion_date;score;time_to_complete_days
3282;815;402;2022-07-15 01:20:19;79;1
2554;672;270;2022-07-15 02:03:54;75;23
1185;60;345;2022-07-15 02:08:55;57;58
253;456;735;2022-07-15 06:05:36;94;43
3568;278;406;2022-07-15 08:42:24;81;47
1380;500;234;2022-07-15 09:52:08;69;21
1392;585;31;2022-07-15 16:30:41;55;57
4927;763;346;2022-07-15 18:48:09;86;7
5787;777;550;2022-07-15 18:58:57;83;54
1275;501;504;2022-07-15 20:55:18;76;40
496;386;26;2022-07-16 01:49:14;52;1
1931;46;406;2022-07-16 02:36:20;88;26
5178;499;446;2022-07-16 03:07:52;84;27
1707;915;5;2022-07-16 05:19:33;89;36
968;874;622;2022-07-16 06:33:58;94;49
5376;174;763;2022-07-16 15:38:29;57;37
1428;668;681;2022-07-16 15:54:05;52;11
4339;349;888;2022-07-16 16:07:07;70;47
4078;617;336;2022-07-16 16:42:32;96;56
382;957;653;2022-07-16 17:31:31;67;31
7704;881;60;2022-07-16 19:46:50;63;16
2304;583;770;2022-07-16 20:07:39;59;6
1467;169;227;2022-07-16 20:31:55;86;15
6177;301;729;2022-07-16 21:30:36;77;41
4076;884;546;2022-07-16 21:53:00;61;9
5506;626;106;2022-07-17 00:01:31;88;55
6561;133;842;2022-07-17 00:10:46;58;59
2693;568;18;2022-07-17 02:31:49;58;33
7844;248;678;2022-07-17 09:33:01;80;34
1878;700;667;2022-07-17 15:38:08;50;55
5369;169;815;2022-07-17 18:36:53;61;55
7610;724;463;2022-07-17 21:59:40;75;20
2112;769;44;2022-07-17 22:21:50;66;4
6625;450;452;2022-07-18 01:10:40;94;28
4975;964;717;2022-07-18 01:53:31;54;58
6207;703;591;2022-07-18 01:59:10;67;33
2510;660;155;2022-07-18 04:22:19;76;30
6990;477;529;2022-07-18 05:17:16;50;56
3027;184;839;2022-07-18 06:41:59;55;35
2615;875;777;2022-07-18 07:10:52;95;35
3417;45;612;2022-07-18 07:34:36;64;22
6642;488;107;2022-07-18 09:05:50;76;35
877;890;739;2022-07-18 09:29:35;89;15
1458;557;82;2022-07-18 10:16:48;71;31
6703;81;571;2022-07-19 00:02:19;84;1
2320;710;305;2022-07-19 00:38:15;82;39
4637;938;156;2022-07-19 02:13:45;74;30
7355;186;670;2022-07-19 04:29:15;50;44
7085;646;763;2022-07-19 04:29:19;86;1
1894;775;518;2022-07-19 04:53:12;73;16
2815;462;882;2022-07-19 05:16:52;92;52
397;107;871;2022-07-19 07:46:16;93;48
5685;268;301;2022-07-19 08:14:46;89;37
2828;743;383;2022-07-19 08:43:48;96;41
4097;471;484;2022-07-19 10:56:58;50;3
219;737;674;2022-07-19 13:33:39;56;41
1648;460;53;2022-07-19 13:43:00;56;52
5175;251;394;2022-07-19 13:46:16;55;43
7574;41;274;2022-07-19 16:53:16;62;57
166;966;615;2022-07-19 16:55:05;95;35
6737;649;506;2022-07-19 17:20:32;65;50
758;410;239;2022-07-19 19:39:55;79;12
1744;291;58;2022-07-19 20:03:30;84;19
6228;46;146;2022-07-19 20:14:05;51;12
5803;6;138;2022-07-20 00:05:32;66;25
4801;528;137;2022-07-20 01:07:52;87;13
2353;395;524;2022-07-20 01:26:24;96;21
1736;998;271;2022-07-20 01:28:30;85;15
4502;67;20;2022-07-20 01:48:47;53;9
1112;204;367;2022-07-20 02:38:55;84;5
3050;483;732;2022-07-20 07:08:04;86;10
5796;476;691;2022-07-20 12:46:11;96;13
466;676;11;2022-07-20 14:20:52;51;6
6137;671;634;2022-07-20 17:54:53;59;5
5324;612;399;2022-07-20 18:32:09;53;44
2712;827;66;2022-07-20 20:11:04;65;59
1345;464;132;2022-07-20 20:50:32;52;8
3636;532;219;2022-07-20 20:52:48;51;26
3740;364;61;2022-07-20 22:13:33;82;41
1383;331;571;2022-07-20 22:20:43;89;35
5873;168;874;2022-07-20 22:22:05;63;20
3877;572;736;2022-07-20 22:25:28;86;38
7301;106;187;2022-07-21 01:47:52;67;58
864;854;66;2022-07-21 07:45:35;52;30
3425;438;395;2022-07-21 08:10:11;52;21
7502;936;196;2022-07-21 12:36:19;52;33
5658;160;274;2022-07-21 17:06:00;92;19
2111;935;534;2022-07-21 17:32:26;88;32
119;85;324;2022-07-21 21:07:48;53;38
6414;796;330;2022-07-21 21:33:11;94;55
3617;624;633;2022-07-22 03:44:44;81;19
929;62;123;2022-07-22 04:30:49;95;57
5012;692;580;2022-07-22 09:56:46;66;3
4703;472;535;2022-07-22 10:36:03;81;36
3130;38;162;2022-07-22 11:11:27;87;1
6477;828;712;2022-07-22 11:15:53;96;32
7160;879;274;2022-07-22 15:41:22;55;58
2694;764;446;2022-07-22 16:14:50;69;16
4069;421;627;2022-07-22 16:28:58;81;28
7048;810;99;2022-07-22 17:10:37;58;5
7666;477;7;2022-07-22 17:43:21;86;11
4116;432;416;2022-07-22 21:29:07;84;13
4766;480;590;2022-07-23 00:04:49;97;42
5650;248;106;2022-07-23 02:32:04;87;43
635;332;465;2022-07-23 06:43:24;69;23
2873;237;89;2022-07-23 07:03:23;68;28
4946;656;842;2022-07-23 09:16:01;55;47
4357;434;399;2022-07-23 10:14:51;92;34
3890;73;637;2022-07-23 11:18:49;83;55
7811;646;158;2022-07-23 12:44:29;88;6
5801;24;290;2022-07-23 16:00:58;92;57
1130;453;123;2022-07-23 18:35:37;80;41
4314;772;163;2022-07-23 21:54:51;65;56
7587;598;795;2022-07-23 22:50:18;85;14
5810;437;14;2022-07-23 23:25:21;50;24
5063;697;256;2022-07-24 02:42:49;62;24
3691;872;388;2022-07-24 02:59:00;94;32
487;205;573;2022-07-24 03:20:22;79;49
345;417;556;2022-07-24 03:50:49;69;40
7640;555;109;2022-07-24 04:10:20;89;30
3676;155;186;2022-07-24 05:39:14;83;29
1049;436;821;2022-07-24 05:56:19;76;43
2787;579;171;2022-07-24 08:01:27;73;13
1075;60;736;2022-07-24 14:54:29;83;21
7433;113;447;2022-07-24 15:34:47;57;22
5815;76;160;2022-07-24 15:39:16;63;17
5184;565;412;2022-07-24 16:24:40;83;46
4155;278;218;2022-07-24 18:20:48;62;26
23;284;482;2022-07-24 20:26:07;78;26
4270;549;837;2022-07-24 22:16:16;78;42
1360;990;615;2022-07-24 22:28:23;58;50
2808;369;263;2022-07-24 23:44:59;85;39
4202;120;674;2022-07-25 00:11:48;64;6
1554;765;144;2022-07-25 04:49:34;64;18
6659;91;362;2022-07-25 08:42:23;80;4
2284;848;758;2022-07-25 11:52:02;56;20
951;683;424;2022-07-25 15:57:49;66;21
2088;167;762;2022-07-25 16:29:31;57;10
1225;377;309;2022-07-25 17:33:29;63;16
1329;948;380;2022-07-25 19:46:04;97;57
712;619;857;2022-07-25 22:47:05;53;19
5008;607;399;2022-07-25 23:55:41;51;12
477;523;137;2022-07-26 00:47:24;87;11
7735;773;886;2022-07-26 01:23:43;72;46
3354;204;778;2022-07-26 01:37:43;81;22
3715;78;141;2022-07-26 01:51:31;88;39
5997;604;214;2022-07-26 10:00:14;68;59
7745;717;328;2022-07-26 15:22:04;74;59
2961;628;889;2022-07-26 15:30:04;78;24
6566;194;712;2022-07-26 17:11:00;93;43
6379;64;733;2022-07-26 19:41:07;70;59
3267;849;152;2022-07-26 20:15:31;87;14
7089;436;747;2022-07-26 22:04:05;62;51
7349;694;862;2022-07-27 00:21:09;93;20
6117;886;409;2022-07-27 02:48:32;90;28
4377;889;711;2022-07-27 04:04:02;96;5
3698;908;429;2022-07-27 04:04:57;55;17
707;877;592;2022-07-27 04:27:16;81;18
158;918;512;2022-07-27 06:17:38;62;23
2313;415;515;2022-07-27 06:31:58;59;26
3299;827;851;2022-07-27 06:41:56;74;23
4903;309;394;2022-07-27 10:26:00;95;16
972;812;360;2022-07-27 12:06:53;66;59
1062;983;762;2022-07-27 13:30:29;94;6
6947;621;344;2022-07-27 13:41:11;90;56
2898;145;854;2022-07-27 13:43:55;94;35
7786;677;644;2022-07-27 14:24:19;92;41
5480;556;579;2022-07-27 18:44:16;72;39
2272;341;93;2022-07-27 19:38:46;79;47
2950;541;880;2022-07-27 20:23:21;94;51
327;733;418;2022-07-28 01:24:39;96;6
7829;533;850;2022-07-28 03:36:58;90;26
4204;678;126;2022-07-28 04:03:44;87;45
4924;806;214;2022-07-28 05:12:39;95;2
7253;254;191;2022-07-28 06:24:37;74;57
6613;838;563;2022-07-28 07:27:55;64;13
1389;184;728;2022-07-28 09:23:38;92;48
6667;325;130;2022-07-28 13:54:32;96;20
6624;468;248;2022-07-28 17:57:11;69;1
2143;407;772;2022-07-28 19:04:59;62;7
3900;972;96;2022-07-29 04:52:29;62;29
6818;69;234;2022-07-29 06:06:17;82;26
4925;644;383;2022-07-29 06:23:01;74;15
7294;295;156;2022-07-29 06:27:05;75;37
3193;669;294;2022-07-29 10:22:04;61;40
2933;237;653;2022-07-29 10:46:26;89;25
1696;284;756;2022-07-29 12:31:29;73;38
5095;395;364;2022-07-29 13:24:51;90;39
5024;993;394;2022-07-29 14:27:19;63;50
508;402;696;2022-07-29 15:58:20;86;45
2890;5;80;2022-07-29 16:13:30;69;42
5275;309;403;2022-07-29 17:59:22;59;55
402;359;96;2022-07-29 20:53:36;58;41
364;397;71;2022-07-29 21:33:21;56;50
1866;856;474;2022-07-29 21:48:27;69;42
3165;701;887;2022-07-29 22:12:43;84;52
4028;240;336;2022-07-29 22:37:47;71;33
1767;850;505;2022-07-29 23:40:51;98;53
7430;140;464;2022-07-29 23:44:16;57;37
5834;412;645;2022-07-30 04:34:38;66;23
1705;197;291;2022-07-30 05:14:49;51;2
573;775;189;2022-07-30 07:03:42;64;35
4518;440;119;2022-07-30 08:51:01;91;42
1557;488;870;2022-07-30 14:58:16;91;7
3030;967;815;2022-07-30 16:27:20;88;2
6153;789;362;2022-07-30 16:44:49;63;20
5083;483;816;2022-07-30 17:09:08;72;59
5699;270;162;2022-07-30 20:05:15;89;19
2427;881;42;2022-07-30 21:51:48;74;12
7757;72;741;2022-07-30 23:33:40;59;17
7817;947;288;2022-07-31 00:15:46;54;46
1927;190;335;2022-07-31 00:19:30;97;12
344;646;394;2022-07-31 04:33:30;62;50
1024;325;826;2022-07-31 05:22:05;72;9
7124;238;602;2022-07-31 07:37:59;57;44
4821;455;665;2022-07-31 13:32:28;57;48
6898;822;455;2022-07-31 15:59:40;55;11
2987;944;887;2022-07-31 20:35:30;60;26
2656;888;600;2022-07-31 20:49:30;74;47
3467;884;782;2022-07-31 23:08:26;53;10
1448;394;605;2022-07-31 23:35:22;63;19
3532;223;11;2022-07-31 23:39:56;90;51
4789;753;813;2022-07-31 23:58:56;68;53
7314;220;719;2022-08-01 01:43:38;69;41
7645;840;14;2022-08-01 02:00:11;61;9
3661;657;584;2022-08-01 04:18:40;64;36
5931;380;79;2022-08-01 04:33:32;82;11
2144;734;106;2022-08-01 06:07:54;62;4
4941;76;805;2022-08-01 08:05:54;60;32
1850;996;43;2022-08-01 08:25:37;97;58
6013;170;755;2022-08-01 08:37:55;60;9
3608;21;140;2022-08-01 08:48:46;91;31
4533;437;505;2022-08-01 17:11:34;74;31
2390;540;275;2022-08-01 17:16:32;85;58
3996;826;205;2022-08-01 18:39:06;59;46
7690;883;586;2022-08-01 20:14:20;51;15
5876;297;36;2022-08-01 23:45:17;92;13
149;29;239;2022-08-02 00:50:16;82;2
177;911;879;2022-08-02 01:16:28;77;28
4785;866;855;2022-08-02 04:31:22;64;59
1887;474;496;2022-08-02 11:08:05;79;4
6012;876;743;2022-08-02 12:09:00;67;29
3837;931;345;2022-08-02 13:52:25;77;39
7522;882;520;2022-08-02 14:33:57;62;11
4136;690;497;2022-08-02 15:00:55;62;6
511;98;121;2022-08-02 17:08:36;62;21
6006;548;464;2022-08-02 21:21:49;94;2
532;893;175;2022-08-02 22:00:10;64;44
2893;846;562;2022-08-02 22:26:21;80;45
2669;35;426;2022-08-02 23:36:51;68;38
1063;211;728;2022-08-02 23:54:15;64;11
5152;833;555;2022-08-03 02:52:23;58;53
4504;637;389;2022-08-03 03:37:32;76;1
2945;986;456;2022-08-03 04:49:27;72;49
2610;211;658;2022-08-03 04:55:48;86;57
3728;416;188;2022-08-03 11:37:52;75;53
1724;207;716;2022-08-03 14:20:17;62;32
630;351;789;2022-08-03 14:38:50;91;29
2583;107;729;2022-08-03 16:15:01;90;34
5309;351;606;2022-08-03 18:13:28;65;14
565;581;586;2022-08-03 21:17:50;73;13
1963;510;144;2022-08-03 21:35:42;56;22
7513;294;427;2022-08-03 21:48:39;55;26
2246;205;412;2022-08-04 01:10:24;75;39
6148;156;573;2022-08-04 03:35:45;89;21
121;788;380;2022-08-04 05:11:17;83;43
5302;403;501;2022-08-04 06:15:49;88;19
1038;379;809;2022-08-04 07:31:55;93;3
7856;857;445;2022-08-04 10:19:24;85;5
5750;896;289;2022-08-04 11:32:30;74;23
4282;152;137;2022-08-04 13:08:48;84;22
2738;206;194;2022-08-04 13:09:14;87;28
7417;767;317;2022-08-04 18:44:12;82;20
3098;485;95;2022-08-04 20:19:34;65;7
3950;36;26;2022-08-05 02:46:09;61;15
7023;846;463;2022-08-05 02:46:27;50;50
2725;717;489;2022-08-05 03:54:00;87;47
2066;955;143;2022-08-05 04:06:05;86;31
1925;705;771;2022-08-05 04:10:31;94;39
7563;268;592;2022-08-05 05:45:32;89;56
6786;128;36;2022-08-05 06:09:35;66;22
6719;276;406;2022-08-05 06:43:45;54;24
5732;479;671;2022-08-05 08:35:59;90;56
1296;622;730;2022-08-05 09:02:26;71;17
178;20;881;2022-08-05 15:37:06;59;8
2990;597;293;2022-08-05 18:52:21;91;20
7420;242;589;2022-08-05 19:07:51;77;25
2511;832;360;2022-08-05 22:04:35;77;12
774;48;746;2022-08-05 22:40:22;89;16
3201;512;63;2022-08-06 00:16:08;98;25
7306;43;157;2022-08-06 04:52:27;61;4
4913;345;845;2022-08-06 05:43:09;60;48
2984;169;132;2022-08-06 06:32:44;61;12
5697;727;134;2022-08-06 09:07:10;78;39
7777;189;607;2022-08-06 09:48:30;51;22
3777;866;94;2022-08-06 10:30:47;86;25
1828;420;409;2022-08-06 12:05:25;50;22
7796;219;26;2022-08-06 13:51:16;76;37
903;37;193;2022-08-06 15:05:49;90;10
4249;562;284;2022-08-06 15:20:14;72;42
3450;197;287;2022-08-06 15:37:28;74;30
6139;443;48;2022-08-06 17:00:01;67;17
4065;519;757;2022-08-06 19:52:26;94;53
5843;989;434;2022-08-06 21:51:44;52;56
4761;220;112;2022-08-06 23:16:37;92;34
7098;239;638;2022-08-07 01:44:22;90;37
7928;295;684;2022-08-07 04:38:45;69;26
1420;469;584;2022-08-07 05:01:54;66;8
1730;789;161;2022-08-07 06:17:21;61;51
3536;85;195;2022-08-07 07:05:54;70;13
7631;332;350;2022-08-07 07:21:46;92;22
7432;872;159;2022-08-07 07:51:48;60;54
5715;82;708;2022-08-07 07:55:30;82;51
7918;194;861;2022-08-07 07:55:42;61;59
1449;414;285;2022-08-07 10:34:43;54;1
4877;656;18;2022-08-07 11:08:45;83;13
6769;949;510;2022-08-07 13:25:51;67;55
2565;142;383;2022-08-07 16:23:24;68;40
3517;805;659;2022-08-07 19:23:50;73;5
4743;541;862;2022-08-08 02:39:06;79;54
6462;873;576;2022-08-08 04:20:19;71;32
4749;375;586;2022-08-08 09:19:56;52;24
2476;60;464;2022-08-08 10:50:11;92;29
5490;530;116;2022-08-08 14:54:40;75;34
3372;962;65;2022-08-08 16:45:11;54;53
2889;357;738;2022-08-08 16:59:45;82;27
1768;395;37;2022-08-08 18:45:25;68;24
3779;969;749;2022-08-08 20:48:37;50;27
5460;342;878;2022-08-08 22:45:51;69;41
6897;174;246;2022-08-09 02:59:05;62;13
4553;443;804;2022-08-09 08:25:07;74;7
7330;919;260;2022-08-09 08:49:05;59;23
7050;176;104;2022-08-09 10:05:05;73;42
6647;245;258;2022-08-09 11:41:53;80;1
1750;945;49;2022-08-09 13:37:23;91;21
2280;3;126;2022-08-09 15:17:50;82;10
7487;643;29;2022-08-09 16:21:14;84;34
6152;533;83;2022-08-09 16:27:30;57;32
4115;842;214;2022-08-09 19:33:07;63;37
6466;284;9;2022-08-09 22:41:00;66;44
6015;726;688;2022-08-10 00:10:54;82;48
3125;567;886;2022-08-10 01:28:06;53;27
3739;804;887;2022-08-10 02:11:42;94;12
517;616;781;2022-08-10 04:20:52;65;29
7273;268;886;2022-08-10 04:42:32;77;27
7910;553;670;2022-08-10 04:56:48;78;12
3090;967;109;2022-08-10 06:33:25;91;23
7168;812;265;2022-08-10 07:48:41;54;1
5171;71;865;2022-08-10 08:05:05;99;48
3861;702;831;2022-08-10 09:29:12;80;4
7762;561;687;2022-08-10 09:52:07;99;22
1937;673;666;2022-08-10 12:31:53;71;40
4611;840;750;2022-08-10 13:03:34;60;52
6259;964;305;2022-08-10 14:00:26;64;33
5855;116;533;2022-08-10 14:04:34;78;25
5486;420;471;2022-08-10 14:09:41;85;2
6147;964;210;2022-08-10 15:42:03;92;10
1173;318;803;2022-08-10 16:16:54;84;38
6090;976;88;2022-08-10 16:55:16;88;20
6940;548;402;2022-08-10 17:59:01;75;1
5454;425;876;2022-08-10 20:26:40;90;21
478;197;128;2022-08-10 20:29:03;57;2
4810;658;8;2022-08-10 21:09:33;81;14
1530;84;461;2022-08-10 23:46:13;80;44
2491;606;153;2022-08-11 00:39:34;78;31
2301;267;884;2022-08-11 02:08:12;78;18
483;702;279;2022-08-11 02:54:26;94;13
5436;68;211;2022-08-11 03:19:35;73;11
5320;181;9;2022-08-11 03:48:59;54;11
7282;661;257;2022-08-11 05:11:31;51;38
1039;424;735;2022-08-11 06:04:58;73;47
6485;655;148;2022-08-11 09:39:26;74;57
1159;119;599;2022-08-11 10:03:06;69;4
2948;432;456;2022-08-11 11:32:58;53;17
1611;465;739;2022-08-11 13:30:29;68;14
6121;329;834;2022-08-11 14:21:03;85;16
1371;241;882;2022-08-11 15:18:12;56;56
341;51;663;2022-08-11 16:14:11;68;2
2867;421;520;2022-08-11 16:53:17;82;57
2964;989;200;2022-08-11 17:25:16;79;11
104;84;584;2022-08-11 18:39:50;54;53
7746;428;538;2022-08-11 21:35:50;87;59
5751;213;847;2022-08-12 01:52:23;93;43
5116;90;572;2022-08-12 01:58:54;76;42
7336;872;571;2022-08-12 02:00:08;93;2
7608;303;481;2022-08-12 02:06:51;91;59
709;713;469;2022-08-12 12:09:46;65;45
702;458;838;2022-08-12 15:00:23;95;59
5267;139;417;2022-08-12 15:42:42;86;33
1634;512;834;2022-08-12 15:49:12;71;31
944;58;320;2022-08-12 16:42:51;64;24
6423;465;371;2022-08-12 17:07:03;68;2
969;569;291;2022-08-12 18:18:06;66;41
7108;63;539;2022-08-12 18:22:43;52;10
1881;914;500;2022-08-12 19:51:09;92;39
446;794;545;2022-08-12 21:09:37;71;31
827;237;833;2022-08-12 22:04:12;70;18
5441;223;468;2022-08-12 22:22:25;76;26
7393;132;212;2022-08-12 23:10:23;74;10
4359;685;106;2022-08-13 02:13:41;99;6
6541;284;552;2022-08-13 02:36:50;51;50
7288;215;548;2022-08-13 02:47:13;54;49
2524;506;192;2022-08-13 02:58:37;93;20
3948;892;620;2022-08-13 03:08:18;96;15
4415;744;499;2022-08-13 05:32:35;67;44
5068;640;695;2022-08-13 07:49:11;94;21
4032;78;832;2022-08-13 10:58:43;88;53
1058;253;627;2022-08-13 17:40:26;98;38
2668;748;505;2022-08-14 00:14:09;91;56
4100;532;31;2022-08-14 02:23:03;95;56
6234;977;145;2022-08-14 03:11:53;56;57
1610;705;246;2022-08-14 06:22:13;72;6
7824;336;657;2022-08-14 06:25:37;74;50
3589;942;273;2022-08-14 07:33:59;95;43
4392;846;591;2022-08-14 14:03:26;62;19
932;171;524;2022-08-14 19:50:25;61;57
1330;798;419;2022-08-14 20:10:46;81;20
3475;924;532;2022-08-15 00:57:31;59;3
1386;609;744;2022-08-15 01:26:12;74;52
6785;639;824;2022-08-15 03:58:02;99;42
6728;247;834;2022-08-15 04:09:04;52;5
5887;598;260;2022-08-15 04:40:54;74;27
7506;750;349;2022-08-15 06:47:51;84;6
4422;914;298;2022-08-15 07:39:58;79;25
2423;643;878;2022-08-15 08:31:00;82;40
7184;120;474;2022-08-15 08:31:21;98;54
3940;482;375;2022-08-15 08:51:24;73;23
5880;969;517;2022-08-15 09:57:12;56;44
533;878;606;2022-08-15 11:19:12;80;22
1332;905;500;2022-08-15 13:09:20;50;29
4016;824;496;2022-08-15 17:30:31;80;1
688;684;640;2022-08-15 18:24:14;71;16
4666;238;755;2022-08-15 19:18:52;71;16
5373;524;192;2022-08-16 00:44:07;60;46
2954;285;774;2022-08-16 01:15:13;88;35
590;565;165;2022-08-16 03:08:23;74;55
3791;715;128;2022-08-16 03:49:23;85;12
3250;303;630;2022-08-16 04:35:29;61;11
3391;364;782;2022-08-16 06:39:41;90;1
2409;324;526;2022-08-16 06:50:54;88;23
7596;268;159;2022-08-16 11:27:35;97;56
867;638;133;2022-08-16 12:19:22;72;3
2969;740;335;2022-08-16 16:18:20;55;56
6062;676;86;2022-08-16 17:23:35;53;36
2242;619;357;2022-08-16 17:35:25;61;26
5089;713;600;2022-08-16 20:25:45;97;1
1504;341;682;2022-08-16 22:47:33;88;25
3168;963;568;2022-08-17 00:11:58;74;56
2480;409;109;2022-08-17 06:41:31;82;57
5079;604;209;2022-08-17 08:09:54;63;14
1523;829;139;2022-08-17 08:48:40;55;42
3675;524;651;2022-08-17 10:27:15;75;28
3039;218;364;2022-08-17 10:35:53;82;13
2944;847;849;2022-08-17 14:12:36;51;43
704;653;842;2022-08-17 16:11:47;53;20
3508;301;195;2022-08-17 16:47:09;88;25
2861;528;617;2022-08-17 17:04:04;76;8
5822;630;240;2022-08-17 17:50:25;96;24
5551;334;327;2022-08-17 21:19:15;84;20
1663;185;768;2022-08-17 23:34:42;60;14
1728;654;432;2022-08-18 02:37:12;73;46
703;661;699;2022-08-18 06:54:41;96;13
1294;160;34;2022-08-18 08:40:41;55;45
4513;434;420;2022-08-18 10:56:24;89;52
620;302;1;2022-08-18 13:47:12;82;19
5459;756;685;2022-08-18 14:50:12;76;7
1543;2;40;2022-08-18 15:45:38;68;15
2991;247;259;2022-08-18 16:52:28;92;40
145;485;444;2022-08-18 20:38:49;79;49
5847;824;138;2022-08-18 23:45:48;88;55
3281;985;227;2022-08-19 00:10:32;74;7
7903;579;326;2022-08-19 00:58:11;54;51
6983;729;16;2022-08-19 04:05:46;71;48
911;101;469;2022-08-19 10:35:53;82;19
6598;649;614;2022-08-19 11:24:04;63;25
4081;821;311;2022-08-19 12:30:35;84;18
7403;808;397;2022-08-19 13:30:10;56;43
621;211;289;2022-08-19 16:00:34;62;59
7560;297;610;2022-08-19 16:33:00;76;38
6557;572;807;2022-08-19 22:57:08;67;46
4130;805;781;2022-08-20 04:01:56;77;5
6279;526;552;2022-08-20 06:05:48;92;45
5494;436;133;2022-08-20 06:58:42;68;5
7137;578;886;2022-08-20 08:46:00;64;16
3736;248;119;2022-08-20 09:41:45;71;19
947;730;51;2022-08-20 12:50:41;55;26
4390;839;351;2022-08-20 14:16:27;50;19
4961;350;751;2022-08-20 16:14:34;97;50
1014;480;229;2022-08-20 17:37:28;83;14
5164;222;318;2022-08-20 19:39:06;54;49
7190;674;454;2022-08-20 22:51:09;93;18
3345;522;213;2022-08-20 23:13:36;70;52
2707;13;46;2022-08-20 23:53:27;61;45
3315;952;468;2022-08-21 04:20:41;65;44
5695;598;459;2022-08-21 06:21:25;61;26
2183;471;309;2022-08-21 10:47:38;78;22
6453;823;91;2022-08-21 11:32:39;80;58
4428;385;127;2022-08-21 12:04:02;90;56
88;494;748;2022-08-21 12:43:46;74;6
6315;425;724;2022-08-21 14:36:20;60;53
6774;189;123;2022-08-21 19:45:45;55;19
1180;734;157;2022-08-21 23:01:56;62;17
5977;597;326;2022-08-21 23:29:54;82;11
1023;705;384;2022-08-22 00:23:03;68;14
5837;50;395;2022-08-22 00:57:44;96;27
1680;40;291;2022-08-22 01:43:15;79;20
2010;954;93;2022-08-22 02:01:04;97;30
804;17;558;2022-08-22 08:06:20;62;5
4077;312;331;2022-08-22 13:51:17;86;25
5195;521;879;2022-08-22 15:00:12;77;37
33;296;603;2022-08-22 17:17:10;74;52
3842;565;375;2022-08-22 21:46:30;56;47
2373;180;411;2022-08-23 01:18:15;61;52
7060;223;740;2022-08-23 05:07:57;70;3
4818;229;553;2022-08-23 06:53:58;99;8
6803;70;524;2022-08-23 12:23:08;53;33
6232;81;586;2022-08-23 12:34:18;62;31
2623;565;274;2022-08-23 12:36:44;71;29
7368;836;157;2022-08-23 13:44:57;89;59
134;980;850;2022-08-23 14:31:20;60;46
2194;376;650;2022-08-23 15:58:06;78;6
2799;290;642;2022-08-23 17:36:00;77;7
5363;287;431;2022-08-23 17:40:37;96;19
6544;601;373;2022-08-23 17:42:42;90;53
5963;227;334;2022-08-23 17:52:12;92;32
2383;44;138;2022-08-23 18:49:05;55;37
3124;559;218;2022-08-23 19:01:59;59;21
5641;855;240;2022-08-23 22:53:50;58;57
4803;974;242;2022-08-23 22:58:36;87;10
5150;333;548;2022-08-23 23:03:57;84;48
5675;576;415;2022-08-23 23:15:03;99;33
7331;828;603;2022-08-24 03:35:53;79;18
558;739;709;2022-08-24 03:59:56;86;16
1520;584;605;2022-08-24 06:07:06;84;29
869;531;309;2022-08-24 08:19:53;54;16
6310;349;469;2022-08-24 11:18:27;50;32
2141;911;754;2022-08-24 11:42:57;83;15
6907;586;763;2022-08-24 12:18:35;82;28
3379;295;36;2022-08-24 13:45:15;74;20
1586;391;292;2022-08-24 13:55:24;69;43
4085;826;52;2022-08-24 16:19:05;91;27
7010;501;171;2022-08-24 16:55:41;83;43
3471;89;461;2022-08-24 20:33:57;51;3
3333;130;259;2022-08-24 20:49:37;52;30
7552;175;514;2022-08-24 22:11:58;55;53
6262;120;263;2022-08-25 01:47:52;66;49
6492;708;679;2022-08-25 01:54:05;89;2
4997;9;297;2022-08-25 06:13:30;77;51
3826;322;412;2022-08-25 07:55:16;50;24
2324;341;361;2022-08-25 08:43:51;95;34
645;251;532;2022-08-25 10:29:10;72;23
1328;56;455;2022-08-25 17:08:48;89;37
1119;489;296;2022-08-25 17:36:20;96;27
2261;48;819;2022-08-25 20:59:14;96;16
359;302;389;2022-08-25 21:20:24;63;56
