interaction_id,user_id,event_type,course_id,timestamp,device_type,location,referral_source,session_duration_seconds,session_id,created_at,updated_at,event_category
156,478,like,258,2023-11-05 17:11:01,desktop,Brazil,18,1734,7fa2e1e1-91af-4e4b-ba34-978acdc2efc7,2023-11-05 17:11:01,2023-11-05 17:17:19,web
157,720,comment,242,2023-07-06 02:33:25,mobile,Germany,21,2207,34477819-43c1-42bd-b5a2-c55bfed89871,2023-07-06 02:33:25,2023-07-06 02:47:22,web
158,760,comment,325,2023-11-14 03:33:35,mobile,US,36,2867,c5dd450a-49a6-4a9f-8bae-141a11472d1b,2023-11-14 03:33:35,2023-11-14 04:07:45,web
159,96,share,515,2023-06-16 21:56:06,mobile,UK,5,2155,ebadf439-d02f-44da-994b-4927f26a2bb3,2023-06-16 21:56:06,2023-06-16 22:05:42,web
160,344,like,140,2022-06-28 21:18:10,mobile,Germany,organic,956,04db9c73-dc91-42e1-beed-99f6a3c15269,2022-06-28 21:18:10,2022-06-28 21:39:42,web
161,721,comment,520,2022-11-17 14:36:40,mobile,UK,45,856,d26197d7-a8d8-4aa9-8fff-2f22af7a5f6c,2022-11-17 14:36:40,2022-11-17 14:49:10,web
162,502,share,201,2023-05-19 01:21:34,tablet,India,41,779,ee3d60c0-ecc5-47af-a84a-3595a8ce146c,2023-05-19 01:21:34,2023-05-19 02:10:34,web
163,842,bookmark,549,2022-08-09 20:32:52,desktop,US,49,890,894a32c5-249b-49b0-b39d-f95443bf50d1,2022-08-09 20:32:52,2022-08-09 21:21:58,web
164,736,comment,531,2022-12-05 05:03:20,tablet,US,31,2077,04bdc13e-1c90-47cd-9076-b7e7db82c2ff,2022-12-05 05:03:20,2022-12-05 05:57:19,web
165,152,like,543,2023-07-28 11:46:59,desktop,India,28,2283,30dac55e-1d82-4be9-beaf-fd280ddcdd01,2023-07-28 11:46:59,2023-07-28 12:00:35,web
166,339,share,858,2023-11-09 05:19:51,tablet,US,19,1282,72abe815-48b1-47d8-a50a-8b795d8a7baf,2023-11-09 05:19:51,2023-11-09 05:58:17,web
167,393,comment,241,2023-06-08 12:31:49,tablet,India,20,1109,b6073d5e-9515-4791-9ce5-dcda93b1833c,2023-06-08 12:31:49,2023-06-08 12:45:28,web
168,90,share,139,2022-10-19 18:35:27,mobile,India,50,2642,023166af-a4de-4d67-b15d-4371e57330a0,2022-10-19 18:35:27,2022-10-19 19:34:29,web
169,307,bookmark,482,2023-10-06 21:00:47,mobile,UK,20,3467,0fed95e0-71af-44d9-bd91-51d15d63a041,2023-10-06 21:00:47,2023-10-06 21:35:33,web
170,844,like,309,2023-05-13 02:44:04,desktop,US,33,2684,e863a01e-14bf-49c1-a334-6dbfc386dbd0,2023-05-13 02:44:04,2023-05-13 02:54:38,web
171,10,like,92,2023-08-14 08:16:26,mobile,Brazil,46,1332,09f94180-8b83-4e3a-aea1-9bf7904fb5a1,2023-08-14 08:16:26,2023-08-14 08:42:28,web
172,974,share,594,2023-05-12 18:34:28,mobile,UK,38,683,db4b0d00-8c3e-4355-924d-220ff241984e,2023-05-12 18:34:28,2023-05-12 18:57:09,web
173,868,comment,777,2023-01-24 12:51:38,mobile,US,48,495,746367ed-ea89-4111-b83c-ec1144e0cda7,2023-01-24 12:51:38,2023-01-24 12:55:33,web
174,835,share,332,2022-06-23 22:58:04,tablet,Brazil,9,986,51627f7f-8000-4116-9652-dc56e8176059,2022-06-23 22:58:04,2022-06-23 23:11:33,web
175,368,share,295,2023-04-16 01:00:12,desktop,US,44,1456,1755a145-0dea-40ea-a1fc-1992220c2669,2023-04-16 01:00:12,2023-04-16 01:50:30,web
176,885,bookmark,722,2023-06-04 04:45:24,mobile,Germany,37,2932,98c087a8-0a24-45b0-901f-f38ca28e0195,2023-06-04 04:45:24,2023-06-04 05:21:28,web
177,395,comment,235,2023-11-27 03:21:10,mobile,UK,6,862,6cd668fe-b27c-4663-bc2b-ad4e225a5b96,2023-11-27 03:21:10,2023-11-27 04:04:42,web
178,530,comment,869,2023-02-05 07:05:57,mobile,Germany,40,537,a77b1607-0656-45ba-9c66-aa5d012d67a5,2023-02-05 07:05:57,2023-02-05 07:53:36,web
179,333,bookmark,262,2023-12-12 11:51:52,desktop,Germany,5,2941,4549ba88-209b-4d0c-8a2a-2a839895581a,2023-12-12 11:51:52,2023-12-12 12:33:45,web
180,428,like,15,2023-06-06 09:52:32,desktop,Brazil,24,2284,d324e3d6-5055-4a93-88c1-5507d6490f99,2023-06-06 09:52:32,2023-06-06 10:39:08,web
181,704,bookmark,150,2023-07-26 18:57:20,mobile,UK,45,358,60dc4897-69cf-4b37-a374-22eaa7f27860,2023-07-26 18:57:20,2023-07-26 19:16:32,web
182,380,comment,160,2023-03-23 07:53:09,tablet,US,44,2934,4893031c-0916-4dcb-bca9-95a875e087bc,2023-03-23 07:53:09,2023-03-23 08:03:32,web
183,582,share,778,2023-01-23 04:19:36,desktop,US,15,3304,099921ed-8b5a-4ffb-a130-54b083873640,2023-01-23 04:19:36,2023-01-23 04:59:59,web
184,75,share,79,2023-08-16 20:54:25,tablet,US,10,574,67ccb2b1-0337-4074-aca9-f8edf0697324,2023-08-16 20:54:25,2023-08-16 21:53:24,web
185,685,bookmark,193,2022-06-11 08:14:53,desktop,Germany,1,2348,adc6daf8-3247-478d-a03c-657ead540d46,2022-06-11 08:14:53,2022-06-11 08:45:29,web
186,646,share,253,2023-03-12 11:22:03,tablet,Brazil,5,2422,c1517e96-23c0-40b5-8319-5a1eb5ede594,2023-03-12 11:22:03,2023-03-12 12:13:51,web
187,266,like,574,2023-02-12 08:46:34,desktop,UK,48,2621,c46c01a9-af09-45de-9a54-170ba0c59170,2023-02-12 08:46:34,2023-02-12 09:32:14,web
188,184,bookmark,774,2023-08-18 08:42:27,tablet,Germany,1,923,ded884f5-ec65-431a-ac64-708d0e97fbb1,2023-08-18 08:42:27,2023-08-18 09:03:11,web
189,583,bookmark,457,2022-07-02 09:28:53,desktop,US,26,1933,9b63fdab-012a-492b-a81b-e9923623f4a1,2022-07-02 09:28:53,2022-07-02 09:47:38,web
190,114,comment,100,2022-11-02 17:22:14,desktop,US,11,2552,33334ac2-6b88-491f-b64c-5a226b8c6beb,2022-11-02 17:22:14,2022-11-02 18:08:19,web
191,517,like,819,2024-01-10 17:10:50,mobile,Brazil,50,2983,413ccc6b-c00c-40eb-9760-04d5419a71a0,2024-01-10 17:10:50,2024-01-10 17:21:22,web
192,593,like,834,2023-09-17 14:32:45,tablet,US,27,1767,d4c7b75a-ef31-40b4-a376-c69c7bc5546c,2023-09-17 14:32:45,2023-09-17 15:24:01,web
193,697,comment,168,2022-12-23 05:01:34,mobile,India,33,2235,7794d14e-0c83-44f9-b85a-382695d65687,2022-12-23 05:01:34,2022-12-23 05:50:52,web
194,194,comment,662,2022-06-13 18:05:27,desktop,Brazil,28,696,3b44f13e-5558-4e7d-891a-8b01386271e0,2022-06-13 18:05:27,2022-06-13 18:24:33,web
195,867,bookmark,6,2022-06-27 21:23:35,tablet,Brazil,50,2326,ab1c6ba0-fdd6-47ff-9b5c-4c9c04c65295,2022-06-27 21:23:35,2022-06-27 21:43:48,web
196,82,share,273,2023-11-10 09:39:01,tablet,UK,13,1374,0e2df303-d301-42d0-8def-dc1af23694e6,2023-11-10 09:39:01,2023-11-10 09:47:06,web
197,463,bookmark,682,2023-11-26 14:50:54,tablet,Brazil,2,324,a951c6c2-0b2b-4be9-9403-47f02f369c3f,2023-11-26 14:50:54,2023-11-26 15:29:30,web
198,101,share,807,2023-04-20 00:44:14,desktop,Germany,22,1402,397c3e49-4545-404b-b7d2-05e920c633a9,2023-04-20 00:44:14,2023-04-20 01:36:34,web
199,434,comment,820,2023-10-14 06:41:43,desktop,US,3,1168,2553d492-0e52-4db3-8870-bf8898896668,2023-10-14 06:41:43,2023-10-14 06:54:58,web
200,240,share,21,2022-06-06 14:49:05,desktop,US,5,1587,01be3153-0926-4a0f-b1c2-f927c17d0e2d,2022-06-06 14:49:05,2022-06-06 14:58:00,web
201,803,bookmark,370,2023-06-20 07:57:51,desktop,Brazil,9,2707,969a9dc1-18dc-4c4e-94b0-3a7493b9c31f,2023-06-20 07:57:51,2023-06-20 08:03:22,web
202,380,bookmark,256,2023-03-30 19:55:34,desktop,Germany,33,1751,37d24469-d737-43f4-bdf1-3408a43e55ad,2023-03-30 19:55:34,2023-03-30 20:01:03,web
203,422,bookmark,531,2022-10-31 12:54:34,tablet,US,17,3031,322d48b5-55fd-42c5-8459-161980bed528,2022-10-31 12:54:34,2022-10-31 13:24:24,web
204,856,bookmark,879,2022-09-16 17:43:27,tablet,Germany,49,2687,4123433d-538c-4dbf-ae7d-abeabb38c49e,2022-09-16 17:43:27,2022-09-16 18:40:51,web
205,388,share,225,2022-10-22 07:42:31,desktop,Germany,8,527,de95cf31-8148-4b78-b812-19e7b4ca15e7,2022-10-22 07:42:31,2022-10-22 08:10:42,web
206,902,like,330,2022-09-24 04:16:42,desktop,Brazil,17,1852,5d7a44d9-ddd1-4bde-b127-bd9400e389d1,2022-09-24 04:16:42,2022-09-24 04:56:19,web
207,102,share,374,2022-08-07 18:39:20,tablet,Brazil,9,3544,5cfd8296-d959-4045-a577-b2613a0ccf47,2022-08-07 18:39:20,2022-08-07 19:38:51,web
208,270,like,733,2022-07-06 04:14:15,desktop,Brazil,23,1494,1dd501ba-22e5-484e-a684-156e497c7a43,2022-07-06 04:14:15,2022-07-06 04:47:50,web
209,546,comment,324,2024-01-03 12:38:23,tablet,India,10,353,27b1c771-4a54-4c38-b6a3-9c818368d1aa,2024-01-03 12:38:23,2024-01-03 13:16:58,web
210,721,bookmark,466,2022-09-02 05:17:26,desktop,Brazil,23,789,6133ede7-14ba-4d3d-9cd0-7ffed3641ef8,2022-09-02 05:17:26,2022-09-02 05:43:13,web
211,346,comment,329,2023-04-08 07:50:56,tablet,India,9,3451,0bb10e3b-9bcb-4bd2-8a7c-775906cb9c77,2023-04-08 07:50:56,2023-04-08 08:39:12,web
212,514,bookmark,852,2023-06-09 07:45:23,tablet,India,2,1278,73d55e92-8d75-4442-94eb-564c81d47987,2023-06-09 07:45:23,2023-06-09 08:32:59,web
213,738,comment,216,2022-12-21 06:40:20,mobile,Brazil,32,3249,6f603fcb-46e0-4b0e-befb-91289ea8d86f,2022-12-21 06:40:20,2022-12-21 06:55:23,web
214,206,like,700,2023-04-03 05:49:54,mobile,Brazil,4,2331,20ec0f78-f051-4b4d-9356-9241d9b6143b,2023-04-03 05:49:54,2023-04-03 05:59:12,web
215,809,share,503,2023-01-14 03:47:24,mobile,India,26,2602,85ec7c84-15b1-4529-9aa1-e98a39d8785a,2023-01-14 03:47:24,2023-01-14 04:16:12,web
216,3,comment,173,2022-11-21 12:13:04,desktop,Germany,16,1200,27e623ce-b850-4865-93dc-2f865a4488c0,2022-11-21 12:13:04,2022-11-21 12:55:12,web
217,634,comment,806,2023-06-05 04:03:11,desktop,Germany,49,462,0c8a523d-f9f8-4806-bb01-89a7e0c81dcb,2023-06-05 04:03:11,2023-06-05 05:02:01,web
218,502,comment,557,2023-07-16 01:48:41,mobile,Germany,15,1903,06c429f7-99c4-4977-bd25-c3b961733d4a,2023-07-16 01:48:41,2023-07-16 02:47:48,web
219,905,comment,101,2023-08-10 14:09:15,mobile,US,15,2930,d8ddfde5-6826-4fef-8009-590f2ae933ae,2023-08-10 14:09:15,2023-08-10 14:47:29,web
220,389,bookmark,544,2024-01-06 00:34:16,tablet,India,30,3503,540c8eb1-0d68-42f9-8e18-9363024b0d89,2024-01-06 00:34:16,2024-01-06 01:19:31,web
221,289,like,554,2024-02-11 18:57:12,mobile,US,50,3120,f0fbb4ca-4e18-4d76-9613-55b31d9cfa82,2024-02-11 18:57:12,2024-02-11 19:01:27,web
222,261,bookmark,641,2023-06-16 08:17:53,mobile,Brazil,38,796,34cc2973-b0b8-42f0-90c5-173bc145c0fe,2023-06-16 08:17:53,2023-06-16 08:38:12,web
223,800,bookmark,670,2023-06-21 20:21:13,desktop,Germany,11,2495,315bda93-196f-4751-936c-4975c4811559,2023-06-21 20:21:13,2023-06-21 20:42:25,web
224,611,comment,641,2023-12-31 17:04:58,tablet,UK,39,3017,da679e97-d5bb-4c88-a6ab-41c4c0320b3f,2023-12-31 17:04:58,2023-12-31 17:38:16,web
225,964,like,779,2024-01-07 05:13:39,mobile,Brazil,6,664,c4fb8819-f851-4782-8450-cd9c73f16f1c,2024-01-07 05:13:39,2024-01-07 05:25:30,web
226,361,like,651,2023-09-30 11:48:41,desktop,Brazil,8,191,8b36a272-eb82-4346-bdf4-6c753b2370cd,2023-09-30 11:48:41,2023-09-30 12:04:14,web
227,983,comment,245,2022-10-15 08:59:52,mobile,US,9,1663,c0af5704-ea84-4a7c-8c11-3090cf0a56ff,2022-10-15 08:59:52,2022-10-15 09:37:45,web
228,805,bookmark,276,2023-11-14 05:19:52,desktop,Germany,21,786,7f3366d6-7904-424e-98b0-3a25a32bc837,2023-11-14 05:19:52,2023-11-14 06:08:07,web
229,426,share,808,2023-08-15 11:17:10,desktop,US,50,2146,aa9cf840-d152-402c-b67b-a42f3961ff06,2023-08-15 11:17:10,2023-08-15 11:21:57,web
230,13,share,790,2023-08-31 08:23:30,tablet,India,47,1392,2eb880c9-4d7b-4f6b-94b4-93091769a9f8,2023-08-31 08:23:30,2023-08-31 08:54:20,web
231,717,share,402,2022-12-28 09:17:40,desktop,US,27,2113,aab29972-f487-4f99-969c-fcb0fbbf9aad,2022-12-28 09:17:40,2022-12-28 10:11:47,web
232,311,share,458,2023-07-20 20:37:42,desktop,India,36,2157,787af761-82d9-46fb-ab4e-57865346ad31,2023-07-20 20:37:42,2023-07-20 20:56:56,web
233,449,comment,10,2023-08-12 08:41:13,tablet,UK,24,2315,4df0355c-7780-47ac-b5cc-2504866e39e1,2023-08-12 08:41:13,2023-08-12 09:32:56,web
234,910,comment,866,2022-12-18 22:26:25,mobile,India,18,3421,93f44666-f316-41a0-821d-3d06f4dfe95c,2022-12-18 22:26:25,2022-12-18 22:58:10,web
235,868,share,1,2022-08-13 23:50:13,desktop,Germany,15,605,35081481-a723-4f09-8704-d551078116fc,2022-08-13 23:50:13,2022-08-14 00:29:00,web
236,90,comment,737,2022-12-15 05:28:09,desktop,India,49,2643,00bf7afb-6e19-4227-97f8-7476099ebaf2,2022-12-15 05:28:09,2022-12-15 06:21:33,web
237,585,share,739,2023-02-28 10:50:01,desktop,US,20,2869,6b373738-26c6-4a08-bdb6-8d32a109259a,2023-02-28 10:50:01,2023-02-28 10:54:24,web
238,35,comment,622,2022-09-17 03:39:29,mobile,India,44,2687,4a0dd105-26aa-43e0-a852-9d575c5a7296,2022-09-17 03:39:29,2022-09-17 03:58:49,web
239,213,like,239,2023-11-18 21:00:00,desktop,Brazil,26,3016,802037c4-1944-4fb2-b9ed-fefe7fbdaea7,2023-11-18 21:00:00,2023-11-18 21:14:30,web
240,900,comment,749,2023-06-05 03:16:57,tablet,UK,1,710,85dbf413-d829-46f7-940e-bc021ee85de4,2023-06-05 03:16:57,2023-06-05 04:01:33,web
241,827,comment,667,2023-05-18 23:27:06,mobile,UK,25,1637,af9a04f9-887a-43d8-9a34-44f2f8b320ab,2023-05-18 23:27:06,2023-05-19 00:01:28,web
242,67,share,708,2024-01-26 13:17:57,mobile,Germany,39,966,19c22272-50e6-4553-9c58-a9d5b6a79ffe,2024-01-26 13:17:57,2024-01-26 14:11:28,web
243,310,share,560,2023-12-10 07:41:41,desktop,India,45,1667,19a959c5-58ce-4c37-be38-17f01dde530f,2023-12-10 07:41:41,2023-12-10 07:50:59,web
244,890,comment,249,2023-09-22 15:01:29,tablet,UK,17,518,3c8acf74-032d-47f7-9e5a-a400fd2117f6,2023-09-22 15:01:29,2023-09-22 15:35:20,web
245,592,share,458,2023-02-08 20:25:13,tablet,India,47,96,ded30c69-eef5-477a-9279-edf43975b6d1,2023-02-08 20:25:13,2023-02-08 20:39:33,web
246,559,comment,279,2023-07-26 10:24:03,mobile,US,4,1395,30a5d686-6592-4a66-b702-99afabddf965,2023-07-26 10:24:03,2023-07-26 11:01:49,web
247,732,comment,631,2022-09-08 20:25:17,tablet,India,27,3081,85a10d29-ff23-480e-9fb9-0e1f8b3c01c4,2022-09-08 20:25:17,2022-09-08 20:31:06,web
248,312,like,407,2022-10-11 06:07:45,tablet,Brazil,14,1161,b3a2e41e-771e-4bd2-9e51-40ef55daebc4,2022-10-11 06:07:45,2022-10-11 06:31:19,web
249,520,comment,706,2022-06-21 10:30:07,desktop,Brazil,10,356,90fcc1be-88b5-4931-bc1b-c19de9dca906,2022-06-21 10:30:07,2022-06-21 11:27:58,web
250,846,share,196,2022-06-14 20:41:41,desktop,India,19,1401,de8f7858-128a-431e-abfa-a8580e8106fb,2022-06-14 20:41:41,2022-06-14 21:33:39,web
251,637,share,106,2023-03-08 09:05:29,mobile,UK,37,829,af943a38-3ea0-43f8-9bc3-7e1de62ba120,2023-03-08 09:05:29,2023-03-08 09:19:34,web
252,858,comment,278,2023-03-13 01:47:20,mobile,Germany,50,3117,5a38d761-807f-484e-8987-529f07e2371e,2023-03-13 01:47:20,2023-03-13 02:22:43,web
253,256,bookmark,29,2023-03-31 05:28:29,desktop,Brazil,46,3067,52c67f2a-9ff1-46d5-b6c3-2108b76d5b2b,2023-03-31 05:28:29,2023-03-31 06:16:39,web
254,230,like,74,2022-06-10 03:15:41,tablet,India,34,1153,3387bda2-5856-4853-99a1-9df02180b813,2022-06-10 03:15:41,2022-06-10 03:40:58,web
255,666,comment,366,2022-07-06 23:43:11,mobile,India,28,1683,eee0d11e-2fd4-4392-ab20-c519c541d2d7,2022-07-06 23:43:11,2022-07-07 00:04:25,web
256,253,comment,41,2023-03-21 14:04:41,tablet,Germany,19,2235,6dd4bedd-b8a3-47ba-8de4-43ce4199dc72,2023-03-21 14:04:41,2023-03-21 14:33:17,web
257,4,comment,225,2022-06-18 03:20:02,mobile,UK,27,2757,4675bbd4-941d-42fd-884b-62a3f16927d7,2022-06-18 03:20:02,2022-06-18 04:18:35,web
258,635,comment,42,2022-08-19 01:44:10,tablet,India,3,2191,f72a9844-3951-4a8c-b782-cb26f82f3468,2022-08-19 01:44:10,2022-08-19 02:07:38,web
259,276,share,637,2022-10-11 05:12:43,tablet,US,47,440,ce06f5c1-7d67-409c-a9ac-677c56a5274c,2022-10-11 05:12:43,2022-10-11 05:43:58,web
260,19,bookmark,132,2023-12-09 01:01:48,desktop,Germany,41,503,03f87dbf-cb6d-4954-9e62-e200c0e4af76,2023-12-09 01:01:48,2023-12-09 01:57:52,web
261,751,comment,676,2023-08-20 19:17:34,tablet,Brazil,25,2798,51be0276-2abe-48c1-a724-966b2ea8b48d,2023-08-20 19:17:34,2023-08-20 19:55:04,web
262,129,like,495,2023-08-29 20:14:15,tablet,India,20,1344,62b887df-74be-472b-bb4c-cd4f97a69113,2023-08-29 20:14:15,2023-08-29 20:49:50,web
263,996,bookmark,531,2022-06-28 22:20:04,mobile,India,16,1637,721596ba-e561-45a9-86bb-117286cd5476,2022-06-28 22:20:04,2022-06-28 22:56:09,web
264,347,bookmark,602,2024-01-22 17:53:31,mobile,US,30,3180,a67ff63f-fd2a-4538-82e0-ef8322b8afce,2024-01-22 17:53:31,2024-01-22 18:15:04,web
265,192,bookmark,233,2023-01-28 15:21:08,desktop,UK,33,410,0e3c234c-0d24-43f2-b4f6-7b898862cdeb,2023-01-28 15:21:08,2023-01-28 15:25:45,web
266,758,comment,625,2023-12-15 17:43:01,desktop,UK,27,2693,4d20676c-c9fe-4d3b-b69b-ef8b4719b88f,2023-12-15 17:43:01,2023-12-15 17:57:10,web
267,341,like,405,2023-08-06 05:56:53,mobile,US,4,3251,d12aaf70-8ea8-47ad-b090-7913939f8924,2023-08-06 05:56:53,2023-08-06 06:49:47,web
268,432,bookmark,861,2022-06-20 11:42:47,desktop,UK,49,1755,4b3d5e6c-40f5-43fd-8680-da29c139a0a3,2022-06-20 11:42:47,2022-06-20 11:45:58,web
269,878,comment,353,2022-06-02 14:27:58,desktop,Brazil,29,1570,3189a1b2-91df-47d2-9e2c-f8b04599dbd3,2022-06-02 14:27:58,2022-06-02 14:54:57,web
270,69,bookmark,860,2024-02-09 02:54:24,tablet,Brazil,3,1780,261bd073-a886-4c95-9caa-3001a3b92c99,2024-02-09 02:54:24,2024-02-09 03:37:04,web
271,354,comment,494,2022-07-25 21:55:23,mobile,India,26,1183,ff1a76de-f027-4aeb-a2c4-bc1293873b44,2022-07-25 21:55:23,2022-07-25 21:55:30,web
272,358,comment,797,2022-10-04 21:42:52,mobile,Brazil,18,1287,cddd78ac-df61-40b6-9674-35aeea0e3d7e,2022-10-04 21:42:52,2022-10-04 21:44:32,web
273,471,comment,31,2023-07-16 12:35:37,desktop,India,45,155,94eb6b04-579f-449c-9427-d1b1f0520647,2023-07-16 12:35:37,2023-07-16 13:19:38,web
274,501,like,721,2023-03-16 06:11:52,tablet,Brazil,14,3530,bbd49f36-ae34-41d8-bd36-58c9f6c808d6,2023-03-16 06:11:52,2023-03-16 06:53:54,web
275,108,bookmark,347,2023-04-17 15:07:33,desktop,US,43,419,692b476d-1683-43b1-906f-700d05b713c8,2023-04-17 15:07:33,2023-04-17 15:58:19,web
276,724,share,94,2023-04-09 22:24:30,desktop,US,1,3459,1a95f0a6-ee3e-4aba-bd19-cc20d2171077,2023-04-09 22:24:30,2023-04-09 23:06:49,web
277,4,share,720,2023-12-09 01:02:47,tablet,US,50,1607,3d2f67bd-1610-432a-9ed9-2f3860e85c9e,2023-12-09 01:02:47,2023-12-09 01:06:56,web
278,20,like,193,2023-11-25 07:46:29,desktop,India,44,2991,5c158ac0-0246-4f9c-9659-f7ad99859ff6,2023-11-25 07:46:29,2023-11-25 08:15:01,web
279,796,comment,484,2022-11-07 08:20:32,tablet,US,50,1996,aa7459e4-0316-4323-8bbe-6e77001b2d12,2022-11-07 08:20:32,2022-11-07 08:25:42,web
280,210,comment,177,2022-10-14 02:13:59,mobile,UK,28,2203,c974eba5-aeec-4e70-bee6-40d88b30c1c2,2022-10-14 02:13:59,2022-10-14 02:16:15,web
281,408,comment,732,2023-10-19 14:17:44,mobile,India,50,3099,84e00068-1f12-430b-86cf-f9996b6d28ad,2023-10-19 14:17:44,2023-10-19 14:41:29,web
282,434,share,738,2022-11-12 08:44:47,tablet,US,1,2007,fac641cd-9af6-4421-8578-bbc6a82a3baf,2022-11-12 08:44:47,2022-11-12 08:56:50,web
283,463,like,208,2023-11-10 19:19:22,tablet,India,39,290,5ffc335b-02e1-42fb-a82c-29d056d5c492,2023-11-10 19:19:22,2023-11-10 19:25:37,web
284,533,like,227,2022-11-03 06:50:55,desktop,Brazil,5,3221,0d17eba9-bca0-4a61-8150-8eb4586b239a,2022-11-03 06:50:55,2022-11-03 06:55:44,web
285,189,share,761,2023-12-08 05:39:37,mobile,Brazil,5,3365,722b6a8c-72d8-4c69-a597-84dabe08d827,2023-12-08 05:39:37,2023-12-08 05:58:42,web
286,673,comment,644,2023-01-22 01:58:37,tablet,Germany,2,2560,f78739f2-cfdc-4761-b400-1cf6c8776abf,2023-01-22 01:58:37,2023-01-22 02:02:32,web
287,974,share,169,2023-04-11 18:25:26,desktop,India,20,293,732d7c24-bcdf-43b7-8727-16517fcf9d65,2023-04-11 18:25:26,2023-04-11 18:39:36,web
288,308,share,224,2022-12-30 07:22:15,mobile,UK,2,2003,60e423af-e127-4d1f-906d-ac7ad1939175,2022-12-30 07:22:15,2022-12-30 08:00:10,web
289,607,bookmark,359,2023-04-24 04:33:03,desktop,India,33,1045,33c98d3a-ceba-44a9-864f-cdf8ec0d0da4,2023-04-24 04:33:03,2023-04-24 04:37:32,web
290,164,share,543,2023-12-13 20:29:04,tablet,US,43,1868,f347c681-381a-4101-8da4-9b26c5602d5e,2023-12-13 20:29:04,2023-12-13 20:36:05,web
291,959,bookmark,842,2024-01-23 11:52:11,desktop,US,35,555,1ad71f3d-b4f1-45ac-8a6d-1d401e92e520,2024-01-23 11:52:11,2024-01-23 12:47:42,web
292,965,comment,811,2023-04-13 05:02:23,mobile,India,40,650,d08822aa-fcb1-4089-b0b6-c0b7903a5321,2023-04-13 05:02:23,2023-04-13 05:53:16,web
293,29,bookmark,777,2023-12-13 10:12:38,mobile,Brazil,17,2835,6344e2f4-46ba-4997-9e52-ef18e065722e,2023-12-13 10:12:38,2023-12-13 11:12:06,web
294,251,like,41,2022-06-27 10:30:42,desktop,Brazil,3,2631,4995e707-e6ff-426e-b8e7-d7e49fdc2566,2022-06-27 10:30:42,2022-06-27 11:21:11,web
295,95,share,209,2023-04-02 13:24:02,mobile,UK,37,2484,64990250-ca80-4ce2-9911-68741bc08e68,2023-04-02 13:24:02,2023-04-02 13:33:12,web
296,179,comment,327,2022-12-16 00:30:02,tablet,US,28,1358,6b04ae64-3363-4b7a-a808-7a29675d9210,2022-12-16 00:30:02,2022-12-16 01:03:30,web
297,119,comment,808,2023-01-23 01:34:49,tablet,India,49,1983,7bbd1adb-5c00-46d3-9b40-364e0340a3eb,2023-01-23 01:34:49,2023-01-23 01:56:33,web
298,399,share,65,2023-01-10 14:43:02,tablet,Germany,22,3109,f8d848fc-eebb-4488-a56d-6ba8917ab9a3,2023-01-10 14:43:02,2023-01-10 14:50:17,web
299,551,comment,192,2023-09-11 10:01:33,mobile,India,1,320,d6e216c9-8288-4b0f-b0b6-d90737715de9,2023-09-11 10:01:33,2023-09-11 10:38:58,web
300,389,comment,622,2023-11-12 08:22:28,desktop,Germany,36,3214,e5666b92-e020-4cf2-a4a8-b0cdbefaf6fc,2023-11-12 08:22:28,2023-11-12 09:16:20,web
301,439,comment,248,2023-06-25 07:11:00,desktop,US,5,1436,1ce130b0-1dc1-49d2-a203-c41e4812ddf3,2023-06-25 07:11:00,2023-06-25 07:49:43,web
302,124,share,318,2023-07-28 20:32:04,desktop,Germany,organic,2212,a448c477-abcc-4125-b543-89198273ebf2,2023-07-28 20:32:04,2023-07-28 21:03:49,web
303,590,share,437,2022-08-01 04:51:33,mobile,UK,organic,1195,46492b6b-65d0-4f8a-927f-99aa9c10eead,2022-08-01 04:51:33,2022-08-01 05:28:22,web
304,757,like,314,2022-12-02 19:52:30,mobile,India,1,1830,4377ba78-b97c-4611-97ef-d1d0876dff5a,2022-12-02 19:52:30,2022-12-02 20:03:32,web
305,484,like,851,2024-01-01 00:02:58,tablet,Germany,24,3247,e29432a6-4e1b-441a-a413-d007a7bb5caa,2024-01-01 00:02:58,2024-01-01 00:10:28,web
306,29,like,822,2023-03-03 19:44:53,tablet,UK,36,2738,e4d9fae0-d6c7-4964-873e-a28a6fd77440,2023-03-03 19:44:53,2023-03-03 19:58:55,web
307,351,comment,189,2022-09-13 20:47:22,desktop,Germany,5,873,e877bfa8-6922-4c78-a3e5-9a61df37bb01,2022-09-13 20:47:22,2022-09-13 20:50:28,web
308,618,comment,821,2022-08-02 06:28:58,mobile,UK,4,947,6a5e89b9-297d-419f-a049-0c98dad8d868,2022-08-02 06:28:58,2022-08-02 07:19:25,web
309,416,comment,675,2022-08-12 06:41:06,mobile,India,28,2210,014b5be5-e63c-4faa-acd2-721a966e8e12,2022-08-12 06:41:06,2022-08-12 07:26:31,web
310,9,comment,452,2022-10-26 06:48:34,tablet,Brazil,28,345,bcb813ff-de52-4b0a-8b7c-ae2957a93354,2022-10-26 06:48:34,2022-10-26 07:00:01,web
311,877,bookmark,103,2024-01-08 19:12:50,mobile,India,42,2405,553673d3-5482-48a2-929c-28766f9c0921,2024-01-08 19:12:50,2024-01-08 19:41:51,web
312,361,like,136,2023-12-18 07:42:39,mobile,India,35,797,39bd7a36-44b0-40f3-90f3-77fefece904c,2023-12-18 07:42:39,2023-12-18 08:13:05,web
